,Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
216,"Sanlitun, Beijing China",39.9361049,116.4488126,Blue Frog (蓝蛙),39.934294090831415,116.44800936345106,Burger Joint
217,"Sanlitun, Beijing China",39.9361049,116.4488126,The Bell X Terrazza Martini,39.934774488389486,116.44896911560318,Bar
218,"Sanlitun, Beijing China",39.9361049,116.4488126,Sanlitun SOHO (三里屯 SOHO),39.93165343754755,116.44826896041087,Shopping Mall
219,"Sanlitun, Beijing China",39.9361049,116.4488126,Our Bakery + Bad Farmers,39.93718549668593,116.44808324266717,Bakery
220,"Sanlitun, Beijing China",39.9361049,116.4488126,大碗小碟 BBSP,39.937071227329305,116.44820905898649,Chinese Restaurant
221,"Sanlitun, Beijing China",39.9361049,116.4488126,Yoyo Hotel,39.935308340990005,116.45108913421146,Hotel
222,"Sanlitun, Beijing China",39.9361049,116.4488126,XL Bar And Restaurant,39.936019006190826,116.44483477394775,Bar
223,"Sanlitun, Beijing China",39.9361049,116.4488126,Jazz-Ya 爵士屋,39.93435743360228,116.44985712931535,Japanese Restaurant
224,"Sanlitun, Beijing China",39.9361049,116.4488126,Bubble Bar,39.937703968500635,116.44518723821908,Whisky Bar
225,"Sanlitun, Beijing China",39.9361049,116.4488126,Pacific Coffee (Pacific Coffee (太平洋咖啡)),39.9320306991891,116.45008268841397,Coffee Shop
226,"Dongzhimen, Beijing China",39.9398861,116.4281041,Ascott Raffles City 雅诗阁,39.93840493319289,116.4261293991587,Hotel
227,"Dongzhimen, Beijing China",39.9398861,116.4281041,Raffles City (来福士中心),39.93877806059291,116.42619073390959,Shopping Mall
228,"Dongzhimen, Beijing China",39.9398861,116.4281041,UNIQLO (优衣库),39.93906181875264,116.42964462468359,Clothing Store
229,"Dongzhimen, Beijing China",39.9398861,116.4281041,蜂巢剧场,39.93900673719263,116.43275770597248,Theater
230,"Dongzhimen, Beijing China",39.9398861,116.4281041,老街兔,39.939358475206085,116.43287192677107,Szechuan Restaurant
231,"Dongzhimen, Beijing China",39.9398861,116.4281041,Starbucks (星巴克),39.938082146934846,116.42603568713726,Coffee Shop
232,"Dongzhimen, Beijing China",39.9398861,116.4281041,Gloria Jean's Coffee,39.93996070036358,116.42243030835273,Coffee Shop
233,"Dongzhimen, Beijing China",39.9398861,116.4281041,花家怡园 Hua's Restaurant,39.939794106480356,116.42308332676622,Chinese Restaurant
234,"Dongzhimen, Beijing China",39.9398861,116.4281041,SUBWAY (赛百味),39.938998615627625,116.42642880469106,Sandwich Place
235,"Dongzhimen, Beijing China",39.9398861,116.4281041,Tai Hing Restaurant (太兴餐厅),39.93862799576921,116.42625881527611,Cantonese Restaurant
236,"Dongzhimen, Beijing China",39.9398861,116.4281041,Honeymoon Dessert (满记甜品),39.93875119205383,116.42578366914158,Dessert Shop
237,"Dongzhimen, Beijing China",39.9398861,116.4281041,Starbucks (星巴克),39.938735,116.425925,Coffee Shop
238,"Dongzhimen, Beijing China",39.9398861,116.4281041,麻辣诱惑 Spicy Spirit,39.93889721161293,116.43002745744218,Chinese Restaurant
239,"Dongzhimen, Beijing China",39.9398861,116.4281041,Pepper Lunch (胡椒厨房),39.93876963343707,116.42607148865011,Fast Food Restaurant
240,"Dongzhimen, Beijing China",39.9398861,116.4281041,KFC (肯德基),39.939452057729184,116.42913747319092,Fast Food Restaurant
241,"Dongzhimen, Beijing China",39.9398861,116.4281041,宝力豪健身 PowerHouse Gym,39.93980916406937,116.42947396688038,Gym
242,"Dongzhimen, Beijing China",39.9398861,116.4281041,Wagas,39.93826271535511,116.4269192831878,New American Restaurant
243,"Dongzhimen, Beijing China",39.9398861,116.4281041,Pizza Marzano (比萨玛尚诺),39.939212044066934,116.42659593620172,Pizza Place
244,"Dongzhimen, Beijing China",39.9398861,116.4281041,Pizza Saporita,39.93756243198601,116.43303329072381,Pizza Place
245,"Dongzhimen, Beijing China",39.9398861,116.4281041,爵士屋 Jazz-Ya,39.938665827173295,116.42610485923686,Japanese Restaurant
246,"Dongzhimen, Beijing China",39.9398861,116.4281041,Dolar Shop Raffles City (豆捞坊),39.93865796920862,116.42612838143246,Hotpot Restaurant
247,"Dongzhimen, Beijing China",39.9398861,116.4281041,Starbucks (星巴克),39.93869011837167,116.42976038422162,Coffee Shop
248,"Dongzhimen, Beijing China",39.9398861,116.4281041,Ginza Mall (东方银座),39.93866200981691,116.42977224893733,Shopping Mall
249,"Dongzhimen, Beijing China",39.9398861,116.4281041,McDonald's (麦当劳),39.93973452656623,116.42972104465768,Fast Food Restaurant
250,"Dongzhimen, Beijing China",39.9398861,116.4281041,BHG Market Place (BHG 华联高级超市),39.93872281025627,116.4259094155249,Grocery Store
251,"Dongzhimen, Beijing China",39.9398861,116.4281041,板长寿司(银座店),39.93927937745826,116.42937952290313,Sushi Restaurant
252,"Dongzhimen, Beijing China",39.9398861,116.4281041,Dongzhimen Public Transit Hub (东直门交通枢纽),39.940077446107175,116.4306070569007,Bus Station
253,"Dongzhimen, Beijing China",39.9398861,116.4281041,九头鹰,39.94239860922685,116.42769093282283,Chinese Restaurant
254,"Dongzhimen, Beijing China",39.9398861,116.4281041,旺顺阁精品鱼头,39.939750295018435,116.43363072054623,Chinese Restaurant
255,"Dongzhimen, Beijing China",39.9398861,116.4281041,庆丰包子铺（东直门店）,39.940655262221,116.43189221474738,Food
256,"Dongzhimen, Beijing China",39.9398861,116.4281041,丰悦海鲜楼,39.93987168364879,116.42225047842565,Seafood Restaurant
257,"Chaoyangmen, Beijing China",39.9230647,116.4279504,Starbucks (星巴克),39.922562694945,116.42656254969349,Coffee Shop
258,"Chaoyangmen, Beijing China",39.9230647,116.4279504,Crowne Plaza,39.920975270305625,116.43271632571219,Hotel
259,"Chaoyangmen, Beijing China",39.9230647,116.4279504,MUJI (无印良品),39.921073023229454,116.43249156846382,Department Store
260,"Chaoyangmen, Beijing China",39.9230647,116.4279504,漫咖啡 MAAN COFFEE Waffle & Toast,39.919972602108395,116.43115847392392,Café
261,"Chaoyangmen, Beijing China",39.9230647,116.4279504,东四民芳餐厅,39.923127955679924,116.42438772808191,Asian Restaurant
262,"Chaoyangmen, Beijing China",39.9230647,116.4279504,Marugame Seimen (丸亀製麺),39.922933710696704,116.43285159168711,Noodle House
263,"Chaoyangmen, Beijing China",39.9230647,116.4279504,Tang Palace 唐宫海鲜舫,39.92288333970775,116.43234461164585,Dim Sum Restaurant
264,"Chaoyangmen, Beijing China",39.9230647,116.4279504,Starbucks (星巴克),39.92210208493325,116.43326381045162,Coffee Shop
265,"Chaoyangmen, Beijing China",39.9230647,116.4279504,SUBWAY (赛百味),39.92183794382801,116.42656712043247,Sandwich Place
266,"Chaoyangmen, Beijing China",39.9230647,116.4279504,Starbucks (星巴克),39.920521390770475,116.4262501467383,Coffee Shop
267,"Chaoyangmen, Beijing China",39.9230647,116.4279504,Pizza Hut (必胜客),39.92257921372734,116.43230138909206,Pizza Place
268,"Chaoyangmen, Beijing China",39.9230647,116.4279504,Costa Coffee (咖世家),39.922891919411555,116.4326010656258,Coffee Shop
269,"Chaoyangmen, Beijing China",39.9230647,116.4279504,BRT Chaoyangmen Station (快速公交朝阳门站),39.92497940972973,116.42807129887969,Bus Station
270,"Chaoyangmen, Beijing China",39.9230647,116.4279504,Blue Frog (蓝蛙),39.92106338217104,116.43252614651566,Burger Joint
271,"Chaoyangmen, Beijing China",39.9230647,116.4279504,new Fei Teng Yu Xiang Restaurant (新沸腾鱼乡朝阳门分店),39.923398685282756,116.43251462051097,Chinese Restaurant
272,"Chaoyangmen, Beijing China",39.9230647,116.4279504,Cafe,39.92078383304666,116.43271056272567,Breakfast Spot
273,"Chaoyangmen, Beijing China",39.9230647,116.4279504,Hanting Hotel 汉庭酒店,39.922836595367095,116.42233692730512,Hotel
274,"Yongdingmen, Beijing China",39.8710548,116.3931893,永定门,39.87115475929615,116.39298859820978,Historic Site
275,"Yongdingmen, Beijing China",39.8710548,116.3931893,先農壇公園,39.87316544932334,116.392734983292,Park
276,"Yongdingmen, Beijing China",39.8710548,116.3931893,Lily's World,39.87055,116.38921,Pizza Place
277,"Yongdingmen, Beijing China",39.8710548,116.3931893,先农坛网球馆,39.87373733520508,116.3899917602539,Tennis Stadium
278,"Yongdingmen, Beijing China",39.8710548,116.3931893,Subway Yongdingmenwai (地铁永定门外站),39.8667954420162,116.39235567301513,Metro Station
279,"Zuo'anmen, Beijing China",39.8715049,116.4245949,天外天烤鸭,39.86900290381107,116.42400826608157,Chinese Restaurant
280,"Zuo'anmen, Beijing China",39.8715049,116.4245949,太熟悉家常菜,39.868936847416535,116.42006619289539,Asian Restaurant
281,"You'anmen, Beijing China",39.8613687,116.35942690735766,老家肉饼,39.858823,116.358307,Beijing Restaurant
282,"You'anmen, Beijing China",39.8613687,116.35942690735766,鸿泽园宾馆 Motel,39.864096381626275,116.35649985622462,Motel
283,"You'anmen, Beijing China",39.8613687,116.35942690735766,Motel 168 2F餐厅,39.85829697512509,116.36242605375342,Chinese Restaurant
284,"You'anmen, Beijing China",39.8613687,116.35942690735766,九头鸟,39.857559,116.358627,Hubei Restaurant
285,"You'anmen, Beijing China",39.8613687,116.35942690735766,85°C Bakery Café (85度C),39.8650817095355,116.35787765260852,Bakery
286,"You'anmen, Beijing China",39.8613687,116.35942690735766,华堂商场 右安门店 Itō Yōkadō You'anmen,39.86540568565591,116.36025757732229,Shopping Mall
287,"Guangqumen, Beijing China",39.8813845,116.4398246,全聚德 Quanjude Peking Roast Duck,39.88036361150188,116.44112277256572,Chinese Restaurant
288,"Guangqumen, Beijing China",39.8813845,116.4398246,小胖包子王,39.880634314273074,116.4412396539397,Food
289,"Guangqumen, Beijing China",39.8813845,116.4398246,情忆草原,39.88020199583469,116.4382553100586,Chinese Restaurant
290,"Guangqumen, Beijing China",39.8813845,116.4398246,准葛尔餐厅,39.880147986827616,116.43687717767752,Middle Eastern Restaurant
291,"Guang'anmen, Beijing China",39.88812,116.3439762,广电国际饭店,39.88903170421053,116.34375342244005,Hotel
292,"Guang'anmen, Beijing China",39.88812,116.3439762,北京滨河公园,39.89122980470638,116.34310772344598,Park
293,"Guang'anmen, Beijing China",39.88812,116.3439762,Phoenix Palace Lakeview Hotel Beijing,39.88858509102428,116.33970047943892,Hotel
294,"Guang'anmen, Beijing China",39.88812,116.3439762,遼 燕角樓故址,39.888404846191406,116.34832763671875,Historic Site
295,"Guang'anmen, Beijing China",39.88812,116.3439762,田老师红烧肉 Professor Tian's Pork Dish,39.88794073576968,116.33955001831055,Chinese Restaurant
296,"Huashi, Beijing China",39.89549395,116.41710372977482,SoShow (搜秀城),39.89515904954002,116.4124639724635,Department Store
297,"Huashi, Beijing China",39.89549395,116.41710372977482,Wagas,39.89672225222899,116.41237780817518,New American Restaurant
298,"Huashi, Beijing China",39.89549395,116.41710372977482,Pizza Hut (必胜客),39.8974400714946,116.4123720446745,Pizza Place
299,"Huashi, Beijing China",39.89549395,116.41710372977482,Costa Coffee (咖世家),39.89490938078808,116.41281007032481,Coffee Shop
300,"Huashi, Beijing China",39.89549395,116.41710372977482,UNIQLO (优衣库),39.89602700069125,116.41179569389828,Clothing Store
301,"Huashi, Beijing China",39.89549395,116.41710372977482,KFC (肯德基),39.89741251521714,116.41288499568367,Fast Food Restaurant
302,"Huashi, Beijing China",39.89549395,116.41710372977482,Costa Coffee (咖世家),39.89772199082208,116.42079813251517,Coffee Shop
303,"Huashi, Beijing China",39.89549395,116.41710372977482,Glory Mall (国瑞购物中心),39.896575413217185,116.41316164295698,Shopping Mall
304,"Huashi, Beijing China",39.89549395,116.41710372977482,Costa Coffee (咖世家),39.89650942969111,116.4130982446521,Coffee Shop
305,"Huashi, Beijing China",39.89549395,116.41710372977482,Burger King (汉堡王),39.895042966882905,116.41241334974882,Fast Food Restaurant
306,"Huashi, Beijing China",39.89549395,116.41710372977482,McDonald's (麦当劳),39.89629556233265,116.41278976085133,Fast Food Restaurant
307,"Huashi, Beijing China",39.89549395,116.41710372977482,MUJI (无印良品),39.896323252032516,116.41331149342817,Department Store
308,"Huashi, Beijing China",39.89549395,116.41710372977482,西堤牛排 Tasty Steak,39.89667270893051,116.41325385864279,Steakhouse
309,"Huashi, Beijing China",39.89549395,116.41710372977482,乐天玛特 Lotte Mart,39.89723469203,116.42079813251517,Grocery Store
310,"Huashi, Beijing China",39.89549395,116.41710372977482,Sizzler 时时乐,39.89703223487394,116.41325385864279,Steakhouse
311,"Huashi, Beijing China",39.89549395,116.41710372977482,南京大牌档(国瑞城店),39.8971488645621,116.41326538560101,Asian Restaurant
312,"Huashi, Beijing China",39.89549395,116.41710372977482,便宜坊烤鸭店,39.89737145251932,116.41266021953575,Peking Duck Restaurant
313,"Huashi, Beijing China",39.89549395,116.41710372977482,恒香栈,39.894517,116.411861,Chinese Restaurant
314,"Huashi, Beijing China",39.89549395,116.41710372977482,绿茶餐厅 Green Tea Restaurant (崇文门店),39.89696126293641,116.4120377613954,Chinese Restaurant
315,"Xibianmen, Beijing China",39.89473,116.3468007,宣武公园,39.89561407046052,116.3488440062917,Park
316,"Xibianmen, Beijing China",39.89473,116.3468007,Golden Sun Commercial Hotel (金色夏日商务酒店),39.89273116932057,116.34648032848023,Hotel
317,"Xibianmen, Beijing China",39.89473,116.3468007,Malan Noodle (马兰拉面),39.896746077081175,116.34796771870059,Noodle House
318,"Xibianmen, Beijing China",39.89473,116.3468007,四世同堂,39.89251191030836,116.34645726809404,Beijing Restaurant
319,"Xibianmen, Beijing China",39.89473,116.3468007,东方饺子王,39.8968554247092,116.34819255595397,Chinese Restaurant
320,"Xibianmen, Beijing China",39.89473,116.3468007,锦江之星长椿街店,39.89713629908368,116.35173803858704,Hotel
321,"Hepingmen, Beijing China",39.8986925,116.3777751,Quanjude Peking Roast Duck (全聚德),39.89808101080546,116.3785839947707,Peking Duck Restaurant
322,"Hepingmen, Beijing China",39.8986925,116.3777751,Qian Ju De,39.89824395361367,116.37848600128375,Chinese Restaurant
323,"Hepingmen, Beijing China",39.8986925,116.3777751,平安三千里烤肉,39.89859311546898,116.37785192480511,Korean Restaurant
324,"Hepingmen, Beijing China",39.8986925,116.3777751,西来顺,39.90000935466151,116.37763864415557,Chinese Restaurant
325,"Hepingmen, Beijing China",39.8986925,116.3777751,Yi Pin Dian Restaurant (一品滇),39.89856238288971,116.37291759926123,Chinese Restaurant
326,"Hepingmen, Beijing China",39.8986925,116.3777751,储祥楼,39.895709,116.37537,Beijing Restaurant
327,"Fuxingmen, Beijing China",39.905948,116.3505107,Starbucks (星巴克),39.90454700034665,116.35384193886021,Coffee Shop
328,"Fuxingmen, Beijing China",39.905948,116.3505107,McDonald's (麦当劳),39.90631791517372,116.35187299124082,Fast Food Restaurant
329,"Fuxingmen, Beijing China",39.905948,116.3505107,Starbucks (星巴克),39.90736836147643,116.35270078659777,Coffee Shop
330,"Fuxingmen, Beijing China",39.905948,116.3505107,Fuxingmen Metro Station (地铁复兴门站),39.905816316010096,116.35081261396407,Metro Station
331,"Fuxingmen, Beijing China",39.905948,116.3505107,那家小馆 (Najia Bistro),39.907422244212384,116.35230876991098,Chinese Restaurant
332,"Fuxingmen, Beijing China",39.905948,116.3505107,Subway Nanlishilu (地铁南礼士路站),39.9058922755238,116.34656500071287,Metro Station
333,"Fuxingmen, Beijing China",39.905948,116.3505107,味多美 南礼士路店,39.905771890076394,116.3455925020117,Bakery
334,"Fuxingmen, Beijing China",39.905948,116.3505107,广电国际酒店,39.90223963403375,116.3489899060741,Hotel
335,"Fuxingmen, Beijing China",39.905948,116.3505107,南礼士路公园 South Courteous Road Park,39.90911546821757,116.34741427225512,Park
336,"Fuxingmen, Beijing China",39.905948,116.3505107,西部马华牛肉拉面南礼士路店,39.906219779267545,116.34507940599505,Noodle House
337,"Jianguomen, Beijing China",39.9071594,116.4292321,Ancient Chinese Observatory (北京古观象台 Ancient Chinese Observatory),39.906121496618205,116.4286015050861,Historic Site
338,"Jianguomen, Beijing China",39.9071594,116.4292321,Summer Palace (夏宮),39.90988557542603,116.42878016125651,Chinese Restaurant
339,"Jianguomen, Beijing China",39.9071594,116.4292321,长富宫饭店,39.90645665263572,116.4318984746933,Hotel
340,"Jianguomen, Beijing China",39.9071594,116.4292321,长安大戏院 Chang'an Theater,39.907871190963945,116.42424455784968,Theater
341,"Jianguomen, Beijing China",39.9071594,116.4292321,The St. Regis Beijing (The St. Regis Beijing 北京瑞吉酒店),39.90965838256524,116.43396898518948,Hotel
342,"Jianguomen, Beijing China",39.9071594,116.4292321,川办餐厅,39.910494931503486,116.42546437540662,Szechuan Restaurant
343,"Jianguomen, Beijing China",39.9071594,116.4292321,Beijing Marriott Hotel City Wall 北京万豪酒店,39.90300488181897,116.42857042862977,Hotel
344,"Jianguomen, Beijing China",39.9071594,116.4292321,McDonald's (麦当劳),39.906955564888456,116.43284615335762,Fast Food Restaurant
345,"Jianguomen, Beijing China",39.9071594,116.4292321,SUBWAY (赛百味),39.905218024398195,116.42397522926332,Sandwich Place
346,"Jianguomen, Beijing China",39.9071594,116.4292321,SUBWAY (赛百味),39.90858055335875,116.434727605455,Sandwich Place
347,"Jianguomen, Beijing China",39.9071594,116.4292321,W Lounge,39.90480958105967,116.43065349767767,Hotel Bar
348,"Jianguomen, Beijing China",39.9071594,116.4292321,City Wall Bistro (城墙小馆),39.90300376570324,116.42854675556866,Restaurant
349,"Jianguomen, Beijing China",39.9071594,116.4292321,Press Club Bar,39.909073746399734,116.43389341630301,Hotel Bar
350,"Jianguomen, Beijing China",39.9071594,116.4292321,Danieli's,39.90962811860819,116.43410520554241,Italian Restaurant
351,"Jianguomen, Beijing China",39.9071594,116.4292321,McDonald's (麦当劳),39.906686964563505,116.4235698178748,Fast Food Restaurant
352,"Jianguomen, Beijing China",39.9071594,116.4292321,Cafe Flatwhite 仙英咖啡,39.9099389574736,116.43099894434151,Café
353,"Jianguomen, Beijing China",39.9071594,116.4292321,泰和草本工坊（建国门）,39.905371,116.432617,Chinese Restaurant
354,"Jianguomen, Beijing China",39.9071594,116.4292321,永和大王 Yonghe King,39.903944,116.427235,Fast Food Restaurant
355,"Jianguomen, Beijing China",39.9071594,116.4292321,The St. Regis Athletic Club,39.90937000002919,116.43340212217994,Gym / Fitness Center
356,"Jianguomen, Beijing China",39.9071594,116.4292321,Jing Du Yuan Hotel Beijing,39.90345362454724,116.43131014860943,Hotel
357,"Jianguomen, Beijing China",39.9071594,116.4292321,Iridium Spa,39.90948316755221,116.43375942710199,Spa
358,"Jianguomen, Beijing China",39.9071594,116.4292321,北京国际俱乐部,39.90825110155542,116.43476218317969,Hotel
359,"Jianguomen, Beijing China",39.9071594,116.4292321,7-Eleven,39.90813927920467,116.43490049402752,Convenience Store
360,"Gongzhufen, Beijing China",39.9062241,116.3034662,McDonald's (麦当劳),39.90643903117918,116.29784105866258,Fast Food Restaurant
361,"Gongzhufen, Beijing China",39.9062241,116.3034662,翠微大厦,39.90818904858585,116.30315780639648,Arcade
362,"Gongzhufen, Beijing China",39.9062241,116.3034662,中意鹏奥酒店,39.9067487522522,116.298723294873,Hotel
363,"Gongzhufen, Beijing China",39.9062241,116.3034662,公主坟南站,39.90244151422691,116.30431648230471,Bus Station
364,"Fangzhuang, Beijing China",39.8646354,116.4339348,Starbucks (星巴克),39.86560303768545,116.43591642379761,Coffee Shop
365,"Fangzhuang, Beijing China",39.8646354,116.4339348,Starbucks (星巴克),39.864343714198476,116.4295466523212,Coffee Shop
366,"Fangzhuang, Beijing China",39.8646354,116.4339348,McDonald's (麦当劳),39.86460704071455,116.42930611937362,Fast Food Restaurant
367,"Fangzhuang, Beijing China",39.8646354,116.4339348,Subway Fangzhuang (地铁方庄站),39.86506926357346,116.43287768977996,Metro Station
368,"Fangzhuang, Beijing China",39.8646354,116.4339348,Da Qing Hua Manchurian Cuisine (大清花),39.864592673515034,116.43154643305674,Chinese Restaurant
369,"Fangzhuang, Beijing China",39.8646354,116.4339348,Guiyou Mansion 贵友大厦,39.86556186307707,116.4365816116333,Department Store
370,"Fangzhuang, Beijing China",39.8646354,116.4339348,Papa John's 棒！约翰,39.86142521114606,116.43340212217994,Pizza Place
371,"Fangzhuang, Beijing China",39.8646354,116.4339348,庆丰包子铺,39.86588263609243,116.43811187614729,Chinese Restaurant
372,"Guomao, Beijing China",39.9070164,116.4556474,China Bar (北京亮酒吧),39.906200549705666,116.4530280607272,Hotel Bar
373,"Guomao, Beijing China",39.9070164,116.4556474,The Lounge at Park Hyatt Beijing,39.906207670512714,116.45302774211024,Café
374,"Guomao, Beijing China",39.9070164,116.4556474,Park Hyatt Beijing (北京柏悦酒店),39.90619222764913,116.45303579895203,Hotel
375,"Guomao, Beijing China",39.9070164,116.4556474,Shangri-La China World Hotel (中国大饭店),39.90828919141828,116.45308614503857,Hotel
376,"Guomao, Beijing China",39.9070164,116.4556474,China Grill (北京亮),39.90616969051422,116.45302560754493,Restaurant
377,"Guomao, Beijing China",39.9070164,116.4556474,Sweet Spot by China World,39.9079550203289,116.45232124719648,Dessert Shop
378,"Guomao, Beijing China",39.9070164,116.4556474,Aria Jazz and Wine Bar,39.90833166033935,116.45287638329171,Cocktail Bar
379,"Guomao, Beijing China",39.9070164,116.4556474,Le Cool Ice Rink (国贸溜冰场),39.90973927541727,116.45193981586911,Skating Rink
380,"Guomao, Beijing China",39.9070164,116.4556474,Din Tai Fung (鼎泰丰),39.910648915048895,116.45481640635107,Dumpling Restaurant
381,"Guomao, Beijing China",39.9070164,116.4556474,Annie's Italian Taste,39.90530780927132,116.45922133026502,Italian Restaurant
382,"Guomao, Beijing China",39.9070164,116.4556474,Migas Mercado,39.91097554440999,116.45546900420503,Spanish Restaurant
383,"Guomao, Beijing China",39.9070164,116.4556474,Xi He Ya Yuan (羲和雅苑),39.908002147524506,116.45173397480293,Chinese Restaurant
384,"Guomao, Beijing China",39.9070164,116.4556474,Petit Susu (小 Susu),39.91064371658201,116.45544883564621,Vietnamese Restaurant
385,"Guomao, Beijing China",39.9070164,116.4556474,官也街澳门火锅（国贸店）,39.910198160271285,116.45520249096054,Chinese Restaurant
386,"Guomao, Beijing China",39.9070164,116.4556474,Starbucks (星巴克),39.904013712164144,116.4536252153848,Coffee Shop
387,"Guomao, Beijing China",39.9070164,116.4556474,Palace Cinema (百丽宫影城),39.910692962423646,116.45358177126441,Multiplex
388,"Guomao, Beijing China",39.9070164,116.4556474,Blue Frog (蓝蛙),39.91098923442877,116.45518520360359,Burger Joint
389,"Guomao, Beijing China",39.9070164,116.4556474,Sunshine Kitchen,39.90645081942887,116.4535659488473,Chinese Restaurant
390,"Guomao, Beijing China",39.9070164,116.4556474,温莎KTV Windsor KTV,39.90562990766658,116.45071393152247,Karaoke Bar
391,"Guomao, Beijing China",39.9070164,116.4556474,Starbucks (星巴克),39.906160520467914,116.4530541311239,Coffee Shop
392,"Guomao, Beijing China",39.9070164,116.4556474,Lucky Lopez Mexican Grill,39.90422276645466,116.45139347916819,Mexican Restaurant
393,"Guomao, Beijing China",39.9070164,116.4556474,Starbucks (星巴克),39.909480218568056,116.45429778423285,Coffee Shop
394,"Guomao, Beijing China",39.9070164,116.4556474,Jianwai SOHO (建外 SOHO),39.90448443601484,116.45371577360041,Plaza
395,"Guomao, Beijing China",39.9070164,116.4556474,Starbucks (星巴克),39.90811502559828,116.45171618150738,Coffee Shop
396,"Guomao, Beijing China",39.9070164,116.4556474,Starbucks (星巴克),39.90552066911045,116.45808369930134,Coffee Shop
397,"Guomao, Beijing China",39.9070164,116.4556474,China World Mall Zone 1,39.908050060237294,116.45194668290635,Shopping Mall
398,"Guomao, Beijing China",39.9070164,116.4556474,Costa Coffee (咖世家),39.907634,116.452921,Coffee Shop
399,"Guomao, Beijing China",39.9070164,116.4556474,Costa Coffee (咖世家),39.90546027380378,116.45593432123599,Coffee Shop
400,"Guomao, Beijing China",39.9070164,116.4556474,Kuno Cafe,39.904684924776745,116.45312223651675,Café
401,"Guomao, Beijing China",39.9070164,116.4556474,Mutekiya (无敌家),39.90483480057791,116.45344551270293,Noodle House
402,"Guomao, Beijing China",39.9070164,116.4556474,Steak Factory,39.909767498086595,116.45215841889963,Steakhouse
403,"Guomao, Beijing China",39.9070164,116.4556474,Honeymoon Dessert (满记甜品),39.908839945556416,116.45474836494947,Dessert Shop
404,"Guomao, Beijing China",39.9070164,116.4556474,Xiu (秀),39.90568537937146,116.4530340527231,Nightclub
405,"Guomao, Beijing China",39.9070164,116.4556474,SUBWAY (赛百味),39.90867271352821,116.45205617099153,Sandwich Place
406,"Guomao, Beijing China",39.9070164,116.4556474,Costa Coffee (咖世家),39.90665530936537,116.4505867213777,Coffee Shop
407,"Guomao, Beijing China",39.9070164,116.4556474,祖母的厨房 Grandma's Kitchen,39.90359408993475,116.4549489429305,Zhejiang Restaurant
408,"Guomao, Beijing China",39.9070164,116.4556474,Guomao Metro Station (地铁国贸站),39.907305,116.455477,Metro Station
409,"Guomao, Beijing China",39.9070164,116.4556474,川成元麻辣香锅 Chuan Cheng Yuan Spicy Pot,39.90491891153636,116.45520249096054,Chinese Restaurant
410,"Guomao, Beijing China",39.9070164,116.4556474,Scene A Cafe,39.90948040503878,116.4531740990403,Café
411,"Guomao, Beijing China",39.9070164,116.4556474,Library Coffee,39.90444336735725,116.45275554892378,Coffee Shop
412,"Guomao, Beijing China",39.9070164,116.4556474,Ajisen Ramen (味千拉麵),39.91106183515515,116.45418829719455,Ramen Restaurant
413,"Guomao, Beijing China",39.9070164,116.4556474,Avic Hotel Beijing,39.903641591014946,116.45686207129174,Hotel
414,"Guomao, Beijing China",39.9070164,116.4556474,Taoyuan Village (桃园眷村),39.91075660918307,116.45338731151652,Taiwanese Restaurant
415,"Guomao, Beijing China",39.9070164,116.4556474,5L Hotel,39.91066436533883,116.45274767350615,Hotel
416,"Hepingli Subdistrict, Beijing China",39.9564,116.4239,Liufang Metro Station (地铁柳芳站),39.95686354132114,116.42664780457747,Metro Station
417,"Hepingli Subdistrict, Beijing China",39.9564,116.4239,Yuxiang Renjia 渝乡人家,39.95356432373455,116.4260599623172,Chinese Restaurant
418,"Hepingli Subdistrict, Beijing China",39.9564,116.4239,茂盛小馆,39.9560614852131,116.41944375426768,Asian Restaurant
419,"Hepingli Subdistrict, Beijing China",39.9564,116.4239,巴黎贝甜 paris baguette（和平里店）,39.95581079180592,116.41895387086034,Bakery
420,"Hepingli Subdistrict, Beijing China",39.9564,116.4239,KFC 和平里东街,39.955661,116.418805,Fast Food Restaurant
421,"Hepingli Subdistrict, Beijing China",39.9564,116.4239,餛飩侯,39.95868681485881,116.4190806643103,Chinese Restaurant
422,"Ping'anli, Beijing China",39.9314815,116.3664948,满恒记清真食府,39.930914632813916,116.36162805153695,Chinese Restaurant
423,"Ping'anli, Beijing China",39.9314815,116.3664948,NBeer Pub (牛啤堂),39.93404163542819,116.36921812476702,Beer Bar
424,"Ping'anli, Beijing China",39.9314815,116.3664948,85°C Bakery Café (85度C),39.933582675784706,116.36673060783113,Bakery
425,"Ping'anli, Beijing China",39.9314815,116.3664948,Xalapa Mexican Restaurant,39.93405080920411,116.3691377579541,Mexican Restaurant
426,"Ping'anli, Beijing China",39.9314815,116.3664948,护国寺小吃(总店),39.93359975301583,116.36868307463871,Beijing Restaurant
427,"Ping'anli, Beijing China",39.9314815,116.3664948,Sofu Hotel 斯芙驿,39.933752162898976,116.36931690292965,Hotel
428,"Beixinqiao Subdistrict, Beijing China",39.9424,116.4244,Traktirr Restaurant,39.94107842329741,116.4213057421308,Russian Restaurant
429,"Beixinqiao Subdistrict, Beijing China",39.9424,116.4244,Ascott Raffles City 雅诗阁,39.93840493319289,116.4261293991587,Hotel
