,Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2756,Haymarket,-33.8814408,151.2044524,Ho Jiak,-33.87930318703343,151.20352049796844,Malay Restaurant
2757,Haymarket,-33.8814408,151.2044524,The Max Joy Co.,-33.87931,151.20465,Ice Cream Shop
2758,Haymarket,-33.8814408,151.2044524,Chang Sabai Thai Massage & Spa,-33.87990542790175,151.2070244564575,Massage Studio
2759,Haymarket,-33.8814408,151.2044524,Kura Japanese Dining,-33.88021626243838,151.20424440300945,Japanese Restaurant
2760,Haymarket,-33.8814408,151.2044524,Hisshou Teppanyaki,-33.88016,151.20543,Japanese Restaurant
2761,Haymarket,-33.8814408,151.2044524,Chat Thai | ชาติไทย (Chat Thai),-33.87922203929085,151.20635773683776,Thai Restaurant
2762,Haymarket,-33.8814408,151.2044524,Happy Chef 快樂廚,-33.87818429893857,151.20437213304402,Chinese Restaurant
2763,Haymarket,-33.8814408,151.2044524,Subway,-33.87971828425911,151.20707819068065,Sandwich Place
2764,Haymarket,-33.8814408,151.2044524,It's Time for Thai,-33.88200404525964,151.20447903295462,Thai Restaurant
2765,Haymarket,-33.8814408,151.2044524,Basement Books,-33.88386437549198,151.2037895850984,Bookstore
2766,Haymarket,-33.8814408,151.2044524,Sydney Central YHA,-33.88155737719047,151.20558943388465,Hostel
2767,Haymarket,-33.8814408,151.2044524,Kogi,-33.8795,151.20306,Korean Restaurant
2768,Haymarket,-33.8814408,151.2044524,Zilver Restaurant,-33.8801834531476,151.20648884203734,Chinese Restaurant
2769,Haymarket,-33.8814408,151.2044524,Boon Café,-33.87874157487402,151.20719191663667,Thai Restaurant
2770,Haymarket,-33.8814408,151.2044524,Gelato Messina,-33.87869,151.20236,Ice Cream Shop
2771,Haymarket,-33.8814408,151.2044524,Yomie’s Rice × Yogurt,-33.879619405140865,151.2046167254448,Dessert Shop
2772,Haymarket,-33.8814408,151.2044524,The Old Clare Hotel,-33.88426731902789,151.2015182653952,Hotel
2773,Haymarket,-33.8814408,151.2044524,Emperor's Puffs,-33.87930561269012,151.20419853453166,Pastry Shop
2774,Haymarket,-33.8814408,151.2044524,Lüneburger German Bakery,-33.88383632636173,151.20399828895805,Bakery
2775,Haymarket,-33.8814408,151.2044524,Single O,-33.881153,151.20966,Coffee Shop
2776,Haymarket,-33.8814408,151.2044524,BodyMindLife Yoga,-33.883092774392495,151.20941591511328,Yoga Studio
2777,Haymarket,-33.8814408,151.2044524,Green Peppercorn,-33.878000819215785,151.2075476448981,Thai Restaurant
2778,Haymarket,-33.8814408,151.2044524,Spicy Joint 辛香汇,-33.877823,151.20361,Szechuan Restaurant
2779,Haymarket,-33.8814408,151.2044524,Golden Century Seafood Restaurant,-33.87795257073072,151.2047992136373,Seafood Restaurant
2780,Haymarket,-33.8814408,151.2044524,Marrickville Pork Roll,-33.87829703723182,151.20170208407208,Vietnamese Restaurant
2781,Haymarket,-33.8814408,151.2044524,Gin Lane,-33.88485,151.20184,Cocktail Bar
2782,Haymarket,-33.8814408,151.2044524,Spice Alley,-33.88504134022075,151.20173488585613,Street Food Gathering
2783,Haymarket,-33.8814408,151.2044524,Soma,-33.881631415130734,151.2009752800501,Coffee Shop
2784,Haymarket,-33.8814408,151.2044524,Haven,-33.8847835795422,151.20715286086093,Café
2785,Haymarket,-33.8814408,151.2044524,Meriton Serviced Apartments,-33.87833899146997,151.206951954249,Hotel
2786,Haymarket,-33.8814408,151.2044524,Hatch Espresso,-33.88421173341777,151.20340055713922,Coffee Shop
2787,Haymarket,-33.8814408,151.2044524,Bang Luck,-33.88505505607001,151.2017020547261,Thai Restaurant
2788,Haymarket,-33.8814408,151.2044524,Lestari,-33.88370571653527,151.20221372925292,Indonesian Restaurant
2789,Haymarket,-33.8814408,151.2044524,Din Tai Fung (鼎泰豐),-33.884465741006466,151.200561502766,Dumpling Restaurant
2790,Haymarket,-33.8814408,151.2044524,Bounce Sydney,-33.88474044259581,151.20758056640625,Hostel
2791,Haymarket,-33.8814408,151.2044524,Glider KS,-33.885090705349,151.20166658331834,Coffee Shop
2792,Haymarket,-33.8814408,151.2044524,Sussex Centre Food Court,-33.878173714998674,151.20466147440803,Food Court
2793,Haymarket,-33.8814408,151.2044524,Kwila,-33.88055424025777,151.2093416997008,Café
2794,Haymarket,-33.8814408,151.2044524,Malibu,-33.88056103473285,151.2091286342677,Sandwich Place
2795,Haymarket,-33.8814408,151.2044524,The Goods Line,-33.87909334630778,151.2007250298017,Park
2796,Haymarket,-33.8814408,151.2044524,A1 Canteen,-33.88463,151.20178,Café
2797,Haymarket,-33.8814408,151.2044524,Korean BBQ,-33.87773198874128,151.2052740677685,Korean Restaurant
2798,Haymarket,-33.8814408,151.2044524,Mamak,-33.877578079033476,151.20416396459714,Malay Restaurant
2799,Haymarket,-33.8814408,151.2044524,Central Park,-33.884527365923184,151.20058552565374,Shopping Mall
2800,Haymarket,-33.8814408,151.2044524,Seoul-Ria,-33.87780702610954,151.2056982097915,Korean Restaurant
2801,Haymarket,-33.8814408,151.2044524,Mist Coffee,-33.87870337693613,151.20859816295714,Café
2802,Haymarket,-33.8814408,151.2044524,Lan Dining Restaurant 蘭餐厅,-33.878334,151.20679,Szechuan Restaurant
2803,Haymarket,-33.8814408,151.2044524,ひろ寿司 (Hero Sushi) (Hero Sushi),-33.87790298598715,151.20723962258987,Sushi Restaurant
2804,Haymarket,-33.8814408,151.2044524,小湖南 Little Hunan,-33.87763975837491,151.20430827140808,Chinese Restaurant
2805,Haymarket,-33.8814408,151.2044524,Shancheng Hot Pot King (山城火锅王),-33.87697248341065,151.20397890784528,Hotpot Restaurant
2806,Haymarket,-33.8814408,151.2044524,Yang San Park | Korean BBQ,-33.877479,151.203802,BBQ Joint
2807,Haymarket,-33.8814408,151.2044524,Master Bowl Chinese Restaurant,-33.87699857869821,151.2038845430919,Chinese Restaurant
2808,Millers Point,-33.8599129,151.2041274,Observatory Hill,-33.859125456539196,151.2049765550215,Park
2809,Millers Point,-33.8599129,151.2041274,Lord Nelson Brewery Hotel,-33.85840256951101,151.20354802857685,Brewery
2810,Millers Point,-33.8599129,151.2041274,The Langham Hotel Sydney,-33.86051701940649,151.20343739076725,Hotel
2811,Millers Point,-33.8599129,151.2041274,Sydney Observatory,-33.85953360946978,151.20464267036573,Planetarium
2812,Millers Point,-33.8599129,151.2041274,Fish at the Rocks,-33.858673,151.2035,Seafood Restaurant
2813,Millers Point,-33.8599129,151.2041274,Blu Bar On 36,-33.861066774093636,151.2063606103422,Hotel Bar
2814,Millers Point,-33.8599129,151.2041274,Sydney Harbour YHA,-33.860128396630415,151.20684402123746,Hostel
2815,Millers Point,-33.8599129,151.2041274,Palisade Hotel,-33.8579787693018,151.20226376142796,Pub
2816,Millers Point,-33.8599129,151.2041274,Shangri-La Hotel,-33.861141095752416,151.20646047126488,Hotel
2817,Millers Point,-33.8599129,151.2041274,Sydney Theatre Company,-33.857028181643564,151.20493777444128,Performing Arts Venue
2818,Millers Point,-33.8599129,151.2041274,Harts Pub,-33.86186993864249,151.206314312014,Pub
2819,Millers Point,-33.8599129,151.2041274,The Glenmore Rooftop Hotel,-33.85863171919506,151.20746410744212,Pub
2820,Millers Point,-33.8599129,151.2041274,CAVA,-33.8625807867942,151.2040527043229,Coffee Shop
2821,Millers Point,-33.8599129,151.2041274,Roslyn Packer Theatre,-33.85701860924372,151.20494684019343,Theater
2822,Millers Point,-33.8599129,151.2041274,Barangaroo Reserve,-33.85705227364355,151.20110034942624,Park
2823,Millers Point,-33.8599129,151.2041274,BridgeClimb Sydney,-33.85751787830972,151.20783158568807,Tour Provider
2824,Millers Point,-33.8599129,151.2041274,La Renaissance Café Pâtisserie,-33.859259592069144,151.20842799305095,Bakery
2825,Millers Point,-33.8599129,151.2041274,Kansas City Shuffle,-33.863067,151.205752,Café
2826,Millers Point,-33.8599129,151.2041274,El-Phoenician,-33.856769089315875,151.20328588913628,Lebanese Restaurant
2827,Millers Point,-33.8599129,151.2041274,Museum of Contemporary Art,-33.85985873536401,151.20901823043823,Art Museum
2828,Millers Point,-33.8599129,151.2041274,Four Seasons Hotel Sydney,-33.861516,151.20791,Hotel
2829,Millers Point,-33.8599129,151.2041274,The Tea Cosy,-33.85741268978523,151.20856088715095,Café
2830,Millers Point,-33.8599129,151.2041274,Georgie Boy's Coffee Co.,-33.86240262068283,151.20759102738177,Coffee Shop
2831,Millers Point,-33.8599129,151.2041274,The Fine Food Store,-33.85854612519328,151.20863306088074,Café
2832,Millers Point,-33.8599129,151.2041274,South Coffee Roasters,-33.863865,151.20177,Café
2833,Millers Point,-33.8599129,151.2041274,Bitter & Twisted,-33.856977,151.203416,Café
2834,Millers Point,-33.8599129,151.2041274,Bar Cycle,-33.85634853250482,151.20538329758864,Café
2835,Millers Point,-33.8599129,151.2041274,Lotus Dumpling Bar,-33.85644,151.20639,Asian Restaurant
2836,Millers Point,-33.8599129,151.2041274,Pier 8 Cafe,-33.85590076096152,151.2037809986044,Coffee Shop
2837,Millers Point,-33.8599129,151.2041274,Ventuno,-33.856777,151.204567,Italian Restaurant
2838,Millers Point,-33.8599129,151.2041274,Zupano Espresso Bar,-33.856524646526054,151.20396915518654,Café
2839,Millers Point,-33.8599129,151.2041274,The Hero of Waterloo,-33.85764738856124,151.20598085428477,Pub
2840,Millers Point,-33.8599129,151.2041274,IGA X-press Walsh Bay,-33.8567095348881,151.20572873142044,Grocery Store
2841,Millers Point,-33.8599129,151.2041274,Walsh Bay Promenade,-33.85657003025285,151.20425942227808,Plaza
2842,Millers Point,-33.8599129,151.2041274,Holiday Inn,-33.8580915,151.208996,Hotel
2843,Millers Point,-33.8599129,151.2041274,Bar Fredo,-33.85644167081775,151.20425906379117,Café
2844,Millers Point,-33.8599129,151.2041274,Harbourview Hotel,-33.85668630405287,151.2075236932963,Bar
2845,Millers Point,-33.8599129,151.2041274,Pier 8/9,-33.856400605793944,151.20370199098605,Harbor / Marina
2846,Millers Point,-33.8599129,151.2041274,Pier 8,-33.85583915867342,151.20379737031996,Harbor / Marina
2847,Millers Point,-33.8599129,151.2041274,Stargazer Lawn,-33.856400029828286,151.20139661521165,Nature Preserve
2848,Moore Park,-33.8958333,151.2219444,Moore Park Golf Course,-33.89658928634428,151.2200663735744,Golf Course
2849,Moore Park,-33.8958333,151.2219444,Moore Park,-33.89371610132933,151.22174263000488,Park
2850,Moore Park,-33.8958333,151.2219444,Cinema Paris,-33.894387727468946,151.22538171430233,Movie Theater
2851,Moore Park,-33.8958333,151.2219444,Hordern Pavilion,-33.89406161090418,151.2241234288415,Event Space
2852,Moore Park,-33.8958333,151.2219444,Centennial Health Club,-33.89426186337093,151.2256497211176,Gym
2853,Moore Park,-33.8958333,151.2219444,The Comedy Store,-33.8945459864325,151.22661969631775,Comedy Club
2854,Moore Park,-33.8958333,151.2219444,Spiegelworld Empire,-33.89379490491092,151.22648298170282,Theater
2855,Moore Park,-33.8958333,151.2219444,Royal Hall of Industries,-33.89516202371416,151.22402633634655,Event Space
2856,Moore Park,-33.8958333,151.2219444,Fratelli Fresh,-33.892597,151.222102,Italian Restaurant
2857,Moore Park,-33.8958333,151.2219444,IMAX,-33.89513195821979,151.22691913831935,Movie Theater
2858,Moore Park,-33.8958333,151.2219444,EQ Village Food Markets,-33.89402388429616,151.22679288809957,Farmers Market
2859,Moore Park,-33.8958333,151.2219444,PJ Gallaghers,-33.89447417870379,151.22509561411405,Bar
2860,Moore Park,-33.8958333,151.2219444,Oporto,-33.89442730498111,151.22707061989425,Fried Chicken Joint
2861,Moore Park,-33.8958333,151.2219444,Trees Of Life And LSD,-33.89510455231345,151.2216422683265,Plaza
2862,Moore Park,-33.8958333,151.2219444,Moore Park Bus Stop 202112,-33.89577818294648,151.2215398098191,Bus Station
2863,Moore Park,-33.8958333,151.2219444,Bus Stop 202128,-33.89549720993436,151.2217731876267,Bus Stop
2864,Moore Park,-33.8958333,151.2219444,The Entertainment Quarter,-33.894219691965496,151.22624727731858,Shopping Mall
2865,Moore Park,-33.8958333,151.2219444,Bavarian Bier Cafe,-33.89412725427706,151.22613545899495,German Restaurant
2866,Moore Park,-33.8958333,151.2219444,Let's Do Yum Cha,-33.89366363886106,151.22634973886488,Food Truck
2867,Moore Park,-33.8958333,151.2219444,Moore Park Light Rail Stop,-33.893491,151.221779,Tram Station
2868,Moore Park,-33.8958333,151.2219444,Mount Steel,-33.89569074737145,151.21844088946114,Park
2869,Moore Park,-33.8958333,151.2219444,Kenzi Sake Bar,-33.89437118240067,151.22515268689494,Sake Bar
2870,Moore Park,-33.8958333,151.2219444,UTS Badminton Club,-33.892907,151.218899,Tennis Court
2871,Moore Park,-33.8958333,151.2219444,CP Equestrian Centre,-33.89608,151.22682,Stables
2872,Moore Park,-33.8958333,151.2219444,Victor Trumper Stand (SCG),-33.89259842589867,151.22526705265045,Cricket Ground
2873,Moore Park,-33.8958333,151.2219444,Fox Studios Central Park,-33.894050708752,151.22641235428685,Park
2874,Moore Park,-33.8958333,151.2219444,Vegan Markets,-33.893706,151.226417,Market
2875,Moore Park,-33.8958333,151.2219444,"Mount Steele, Moore Park",-33.89558372949302,151.21670725872337,Park
2876,Moore Park,-33.8958333,151.2219444,cirque du soleil totem,-33.8935878263809,151.22660020070086,Circus
2877,Newtown,-33.8961132,151.18018930000002,Gelato Messina,-33.89606,151.18117,Ice Cream Shop
2878,Newtown,-33.8961132,151.18018930000002,Dendy Cinemas,-33.89609389594684,151.18054389953613,Indie Movie Theater
2879,Newtown,-33.8961132,151.18018930000002,Black Star Pastry,-33.89717238354755,151.17862300776343,Bakery
2880,Newtown,-33.8961132,151.18018930000002,Gelato Blue,-33.89719199079446,151.17931599302128,Ice Cream Shop
2881,Newtown,-33.8961132,151.18018930000002,Continental Deli Bar Bistro,-33.89634227888007,151.17839697035416,Deli / Bodega
2882,Newtown,-33.8961132,151.18018930000002,Dr Earth,-33.896595445007016,151.17979891654298,Health Food Store
2883,Newtown,-33.8961132,151.18018930000002,Mary's,-33.89612372464276,151.17979137285545,Bar
2884,Newtown,-33.8961132,151.18018930000002,Thai Pothong,-33.896703226876554,151.17970203987767,Thai Restaurant
2885,Newtown,-33.8961132,151.18018930000002,Delhi 'O' Delhi,-33.89714222360755,151.18054208948337,Indian Restaurant
2886,Newtown,-33.8961132,151.18018930000002,The Italian Bowl,-33.89594751842793,151.18087659000463,Italian Restaurant
2887,Newtown,-33.8961132,151.18018930000002,Black Sheep,-33.89575822720962,151.18111477739495,Cocktail Bar
2888,Newtown,-33.8961132,151.18018930000002,Webster's Bar,-33.89697606847034,151.1790682332541,Bar
2889,Newtown,-33.8961132,151.18018930000002,Better Read Than Dead,-33.896238277434314,151.18043877092214,Bookstore
2890,Newtown,-33.8961132,151.18018930000002,Monsterthreads,-33.895902335500814,151.18092487904923,Boutique
2891,Newtown,-33.8961132,151.18018930000002,Cuckoo Callay,-33.89790848864291,151.17910787118174,Café
2892,Newtown,-33.8961132,151.18018930000002,Rising Sun Workshop,-33.895973671967596,151.18179380893707,Motorcycle Shop
2893,Newtown,-33.8961132,151.18018930000002,Uncle Hops,-33.89752,151.17937,Bar
2894,Newtown,-33.8961132,151.18018930000002,Pentimento,-33.8958572345645,151.1809538044605,Gift Shop
2895,Newtown,-33.8961132,151.18018930000002,Clem's Chicken Shop,-33.89489444436357,151.18218429162314,Fast Food Restaurant
2896,Newtown,-33.8961132,151.18018930000002,Brewtown Newtown,-33.893848620463984,151.18247755504808,Café
2897,Newtown,-33.8961132,151.18018930000002,3 Olives,-33.898888076930234,151.17789206497534,Greek Restaurant
2898,Newtown,-33.8961132,151.18018930000002,Belly Bao,-33.894347292038184,151.1825743317604,Chinese Restaurant
2899,Newtown,-33.8961132,151.18018930000002,Camperdown Memorial Rest Park,-33.893835617722,151.17817735231193,Park
2900,Newtown,-33.8961132,151.18018930000002,The House Speciality Coffee,-33.898637,151.177792,Café
2901,Newtown,-33.8961132,151.18018930000002,Bourke Street Bakery,-33.89814929372939,151.17840453453204,Bakery
2902,Newtown,-33.8961132,151.18018930000002,Cooper's Hotel,-33.895193690768224,151.18163703428033,Gastropub
2903,Newtown,-33.8961132,151.18018930000002,Sushi Train,-33.897158435767274,151.17933124855188,Sushi Restaurant
2904,Newtown,-33.8961132,151.18018930000002,Gurdys,-33.89848,151.177953,Cocktail Bar
2905,Newtown,-33.8961132,151.18018930000002,Golden Lotus,-33.898344023352166,151.17826331175243,Vegetarian / Vegan Restaurant
2906,Newtown,-33.8961132,151.18018930000002,Hartsyard,-33.89840103624286,151.17691231561378,Australian Restaurant
2907,Newtown,-33.8961132,151.18018930000002,Delish Pork Roll & Juice Bar,-33.89394,151.18339,Juice Bar
2908,Newtown,-33.8961132,151.18018930000002,Campos Coffee,-33.89300651977067,151.1832128697598,Coffee Shop
2909,Newtown,-33.8961132,151.18018930000002,The Newtown Hotel,-33.8941974201629,151.1827818032206,Pub
2910,Newtown,-33.8961132,151.18018930000002,Atom Thai,-33.893283823279845,151.18387915324863,Thai Restaurant
2911,Newtown,-33.8961132,151.18018930000002,Lentil as Anything,-33.8996619146765,151.17792654732568,Vegetarian / Vegan Restaurant
2912,Newtown,-33.8961132,151.18018930000002,Fleetwood Macchiato,-33.899193679344265,151.18294953897498,Café
2913,Newtown,-33.8961132,151.18018930000002,P&V Wine + Liquor,-33.898632,151.176226,Wine Shop
2914,Newtown,-33.8961132,151.18018930000002,Gigi,-33.89927,151.1775,Pizza Place
2915,Newtown,-33.8961132,151.18018930000002,Satellite Espresso,-33.89593589343813,151.18277599531478,Café
2916,Newtown,-33.8961132,151.18018930000002,Hakiki Turkish Ice Cream & Baklava,-33.89860059304369,151.17575966679192,Ice Cream Shop
2917,Newtown,-33.8961132,151.18018930000002,Cittavino Bar e Cantina,-33.89859771447894,151.17592959027763,Wine Bar
2918,Newtown,-33.8961132,151.18018930000002,Earl's Juke Joint,-33.90004230533858,151.17792686337054,Bar
2919,Newtown,-33.8961132,151.18018930000002,Shenkin,-33.8994547168231,151.1834522851263,Café
2920,Newtown,-33.8961132,151.18018930000002,Bloodwood,-33.90012852888917,151.17811308228917,Australian Restaurant
2921,Newtown,-33.8961132,151.18018930000002,Dean's Diner,-33.89944576153836,151.17791295823116,Diner
2922,Newtown,-33.8961132,151.18018930000002,Holey Moley Golf Sydney,-33.899554978020475,151.17778264523886,Mini Golf
2923,Newtown,-33.8961132,151.18018930000002,The Urban Newtown,-33.89862818011774,151.17633525655174,Hotel
2924,Newtown,-33.8961132,151.18018930000002,QE Foodstore,-33.900013615056544,151.17806329068364,Grocery Store
2925,Newtown,-33.8961132,151.18018930000002,Vina,-33.89971461390375,151.17794132406655,Vegetarian / Vegan Restaurant
2926,Paddington,-33.884157200000004,151.22727659999998,Paddington Reservoir Gardens,-33.88514084302124,151.2265969727681,Park
2927,Paddington,-33.884157200000004,151.22727659999998,Not Just Coffee,-33.884771745742235,151.22758991694255,Café
2928,Paddington,-33.884157200000004,151.22727659999998,Tuktuk Street Bar,-33.88254066682443,151.22811110676085,Café
2929,Paddington,-33.884157200000004,151.22727659999998,Five Ways,-33.88221993672673,151.22766366925688,Road
2930,Paddington,-33.884157200000004,151.22727659999998,Sonder Cafe & Restaurant,-33.88254,151.22801,Australian Restaurant
2931,Paddington,-33.884157200000004,151.22727659999998,Incu,-33.88511515036325,151.2271229097221,Boutique
2932,Paddington,-33.884157200000004,151.22727659999998,Saint Peter,-33.88646,151.22985,Seafood Restaurant
2933,Paddington,-33.884157200000004,151.22727659999998,10 William St,-33.885837,151.229091,Wine Bar
2934,Paddington,-33.884157200000004,151.22727659999998,Love Supreme,-33.884404312627275,151.22394839710918,Pizza Place
2935,Paddington,-33.884157200000004,151.22727659999998,The London,-33.885223942790134,151.22982985992456,Bar
2936,Paddington,-33.884157200000004,151.22727659999998,The Paddington,-33.886891881850964,151.23015184086094,Restaurant
2937,Paddington,-33.884157200000004,151.22727659999998,Infinity Sourdough Bakery,-33.88439000723958,151.22387150698015,Café
2938,Paddington,-33.884157200000004,151.22727659999998,Charlie Parker's,-33.88667,151.23015,Lounge
2939,Paddington,-33.884157200000004,151.22727659999998,Palace Chauvel Cinema & Bar,-33.88533282437236,151.22599271231084,Indie Movie Theater
2940,Paddington,-33.884157200000004,151.22727659999998,Sonoma Artisan Sourdough Bakers,-33.88222621813456,151.22837685930006,Café
2941,Paddington,-33.884157200000004,151.22727659999998,Paddington Grind,-33.88594281509643,151.22865740757072,Coffee Shop
2942,Paddington,-33.884157200000004,151.22727659999998,Fred's,-33.88667,151.23015,American Restaurant
2943,Paddington,-33.884157200000004,151.22727659999998,Micky's Café,-33.885177680850106,151.2275185918228,Café
2944,Paddington,-33.884157200000004,151.22727659999998,The Village Inn,-33.88351402670485,151.222550359682,Pub
2945,Paddington,-33.884157200000004,151.22727659999998,Tequila Mockingbird,-33.882622,151.228242,Restaurant
2946,Paddington,-33.884157200000004,151.22727659999998,Paddo Inn,-33.88603,151.22923,Bar
2947,Paddington,-33.884157200000004,151.22727659999998,Paddington Markets,-33.887219,151.230088,Flea Market
2948,Paddington,-33.884157200000004,151.22727659999998,Barbetta,-33.88679,151.23098,Italian Restaurant
2949,Paddington,-33.884157200000004,151.22727659999998,Bonython Cafe,-33.886446,151.230772,Café
2950,Paddington,-33.884157200000004,151.22727659999998,Paddington Arms,-33.886771787271094,151.2302884463057,Bar
2951,Paddington,-33.884157200000004,151.22727659999998,Just William Chocolates,-33.88596261059524,151.22915038006494,Candy Store
2952,Paddington,-33.884157200000004,151.22727659999998,Royal Hotel,-33.882336321010015,151.22830629578957,Bar
2953,Paddington,-33.884157200000004,151.22727659999998,Paddington Fresh Foods,-33.88641270051854,151.22923012705462,Gourmet Shop
2954,Paddington,-33.884157200000004,151.22727659999998,Alimentari,-33.884463879669305,151.2305767198998,Deli / Bodega
2955,Paddington,-33.884157200000004,151.22727659999998,Flow Athletic,-33.88391180233734,151.2227366417006,Yoga Studio
2956,Paddington,-33.884157200000004,151.22727659999998,Cipri Italian,-33.8866044753823,151.23118258356084,Italian Restaurant
2957,Paddington,-33.884157200000004,151.22727659999998,Imperial Hotel,-33.88510891649076,151.22696113555136,Hotel Bar
2958,Paddington,-33.884157200000004,151.22727659999998,Jackies Café,-33.88367293667846,151.22257953389789,Café
2959,Paddington,-33.884157200000004,151.22727659999998,Matt Blatt Furniture,-33.884398252405234,151.2240420932082,Furniture / Home Store
2960,Paddington,-33.884157200000004,151.22727659999998,Christo's Pizzeria,-33.88227438859632,151.22802784072766,Pizza Place
2961,Paddington,-33.884157200000004,151.22727659999998,Eat Thai Paddington,-33.88231087495837,151.22821635316143,Thai Restaurant
2962,Paddington,-33.884157200000004,151.22727659999998,Cheeky Burger Bar,-33.88565974757251,151.22847842408612,Burger Joint
2963,Paddington,-33.884157200000004,151.22727659999998,Underwood Café,-33.88613,151.23075,Café
2964,Paddington,-33.884157200000004,151.22727659999998,Woolworths Metro,-33.88194,151.22779,Grocery Store
2965,Paddington,-33.884157200000004,151.22727659999998,Vino E Cucino,-33.88242,151.22763,Italian Restaurant
2966,Paddington,-33.884157200000004,151.22727659999998,Paddo RSL,-33.88486613217371,151.22589709225986,Pub
2967,Paddington,-33.884157200000004,151.22727659999998,tuk tuk,-33.882543,151.228088,Breakfast Spot
2968,Paddington,-33.884157200000004,151.22727659999998,MAC Cosmetics,-33.88548681725666,151.2284803390503,Cosmetics Shop
2969,Paddington,-33.884157200000004,151.22727659999998,Parlour X,-33.882414,151.227691,Boutique
2970,Paddington,-33.884157200000004,151.22727659999998,Five Way Cellars,-33.88265,151.22837,Wine Shop
2971,Paddington,-33.884157200000004,151.22727659999998,Zomp Shoez,-33.885317871809136,151.22759635964087,Shoe Store
2972,Paddington,-33.884157200000004,151.22727659999998,The Jim,-33.88242,151.228,Café
2973,Paddington,-33.884157200000004,151.22727659999998,Five Ways Bus Stop,-33.88224390514711,151.22797657177222,Bus Station
2974,Paddington,-33.884157200000004,151.22727659999998,Royal Hospital For Women Park,-33.88248,151.225719,Park
2975,Paddington,-33.884157200000004,151.22727659999998,orchard street,-33.883796,151.222652,Juice Bar
2976,Paddington,-33.884157200000004,151.22727659999998,Calibre,-33.88702,151.23054,Men's Store
2977,Potts Point,-33.867079700000005,151.2259967,yellow,-33.86875616032738,151.22559091172303,Vegetarian / Vegan Restaurant
2978,Potts Point,-33.867079700000005,151.2259967,Fratelli Paradiso,-33.86899228918414,151.22532050514144,Italian Restaurant
2979,Potts Point,-33.867079700000005,151.2259967,Monopole,-33.86940823009878,151.2254593028255,Australian Restaurant
2980,Potts Point,-33.867079700000005,151.2259967,Cho Cho San,-33.869493354217816,151.22544145881022,Japanese Restaurant
2981,Potts Point,-33.867079700000005,151.2259967,Fei Jai,-33.868974085010215,151.22526759242237,Chinese Restaurant
2982,Potts Point,-33.867079700000005,151.2259967,The Arthur McElhone Reserve,-33.870098776295286,151.22733372782284,Park
2983,Potts Point,-33.867079700000005,151.2259967,Elizabeth Bay House,-33.87017014023539,151.22657743142673,Monument / Landmark
2984,Potts Point,-33.867079700000005,151.2259967,The Farm Wholefoods,-33.87041772301842,151.2253013358374,Convenience Store
2985,Potts Point,-33.867079700000005,151.2259967,Coffee Tea & Me,-33.871142326929004,151.22523099014685,Café
2986,Potts Point,-33.867079700000005,151.2259967,Embarkation Park,-33.86804547703865,151.22372560565935,Park
2987,Potts Point,-33.867079700000005,151.2259967,The Apollo,-33.87106073380935,151.2252680657928,Greek Restaurant
2988,Potts Point,-33.867079700000005,151.2259967,Billy Kwong,-33.870109,151.225549,Chinese Restaurant
2989,Potts Point,-33.867079700000005,151.2259967,Macleay Street Bistro,-33.86952,151.22524,Australian Restaurant
2990,Potts Point,-33.867079700000005,151.2259967,Beare Park,-33.87032459714491,151.22949219361536,Park
2991,Potts Point,-33.867079700000005,151.2259967,Gypsy Espresso,-33.870832552887265,151.22500028104153,Coffee Shop
2992,Potts Point,-33.867079700000005,151.2259967,The Lookout,-33.87008,151.22863,Café
2993,Potts Point,-33.867079700000005,151.2259967,McElhone Stairs,-33.86902124563764,151.22312256682545,Trail
2994,Potts Point,-33.867079700000005,151.2259967,The Deli,-33.86913,151.22536,Deli / Bodega
2995,Potts Point,-33.867079700000005,151.2259967,Zinc,-33.86983490178192,151.2253436872677,Café
2996,Potts Point,-33.867079700000005,151.2259967,Challis Lodge,-33.86904019376846,151.2247166867995,Hotel
2997,Potts Point,-33.867079700000005,151.2259967,Librarie,-33.87045894606712,151.2231017204025,Café
2998,Potts Point,-33.867079700000005,151.2259967,Blue Parrot,-33.8710886563257,151.22506748419016,Hostel
2999,Potts Point,-33.867079700000005,151.2259967,Potts Point Bookshop,-33.86909088280557,151.22548801306374,Bookstore
3000,Potts Point,-33.867079700000005,151.2259967,Woolworths,-33.87014897691229,151.22535453042488,Supermarket
3001,Potts Point,-33.867079700000005,151.2259967,Woolloomooloo Bay,-33.865958701463605,151.22152273340762,Harbor / Marina
3002,Pyrmont,-33.869214500000005,151.1923633,Gallon,-33.869516992841,151.19392800641137,Bar
3003,Pyrmont,-33.869214500000005,151.1923633,Blue Eye Dragon,-33.86760210401178,151.19404766069266,Asian Restaurant
3004,Pyrmont,-33.869214500000005,151.1923633,Vic's Meat Market,-33.87172172230494,151.191371507487,Butcher
3005,Pyrmont,-33.869214500000005,151.1923633,Clementine's,-33.86676,151.19243,Café
3006,Pyrmont,-33.869214500000005,151.1923633,Muretto & Co,-33.87037,151.19462,Breakfast Spot
3007,Pyrmont,-33.869214500000005,151.1923633,Social Brew Cafe,-33.871621,151.195122,Café
3008,Pyrmont,-33.869214500000005,151.1923633,Terminus Hotel,-33.867737,151.19258,Pub
